====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2400 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 24000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 259267.E+00 A   Straggling = 102698.E-01 A
 Ion Lateral Range = 151316.E-01 A   Straggling = 209082.E-01 A
 Ion Radial  Range = 236940.E-01 A   Straggling = 174072.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2815010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5630010.E-03 15947252.E-02 15947252.E-02 17362844.E-02 00000000.E+00 
8445010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1126001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1407501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1689001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1970501.E-02 59596970.E-03 59596970.E-03 19228194.E-02 00000000.E+00 
2252001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2533501.E-02 22872254.E-02 22872254.E-02 30219862.E-02 00000000.E+00 
2815001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3096501.E-02 13726499.E-02 13726499.E-02 13762839.E-02 00000000.E+00 
3378001.E-02 27039182.E-02 27039182.E-02 28459470.E-02 00000000.E+00 
3659501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3941001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4222501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4504001.E-02 15756281.E-02 15756281.E-02 29993257.E-02 00000000.E+00 
4785501.E-02 93923277.E-03 10188151.E-02 12028085.E-02 46055065.E-03 
5067001.E-02 10244552.E-04 10244552.E-04 11367971.E-02 00000000.E+00 
5348501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5630001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5911501.E-02 11900229.E-02 11900229.E-02 11905110.E-02 00000000.E+00 
6193001.E-02 12829127.E-02 13747049.E-02 19118423.E-02 71485530.E-03 
6474501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6756001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7037501.E-02 92389217.E-03 11008360.E-02 16025071.E-02 16931648.E-04 
7319001.E-02 55059720.E-04 55059720.E-04 15214252.E-02 00000000.E+00 
7600501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7882001.E-02 32359272.E-03 32359272.E-03 10938730.E-02 00000000.E+00 
8163501.E-02 19661885.E-02 19704121.E-02 20496901.E-02 16354842.E-03 
8445001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8726501.E-02 45732614.E-03 45732614.E-03 74664575.E-03 00000000.E+00 
9008001.E-02 11798475.E-02 12628832.E-02 18061435.E-02 16841507.E-03 
9289501.E-02 19097071.E-02 19097071.E-02 19149051.E-02 00000000.E+00 
9571001.E-02 13223906.E-02 13570301.E-02 17008725.E-02 61312211.E-03 
9852501.E-02 63952781.E-03 72918275.E-03 12763786.E-02 21016092.E-03 
1013400.E-01 98497372.E-03 10392228.E-02 14620368.E-02 56381569.E-03 
1041550.E-01 18515894.E-02 18515894.E-02 21166958.E-02 00000000.E+00 
1069700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1097850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
